File name	Target file URL
redirect-263.jpg	http://ip.ssaa.ir/redirect?type=DeclarationAttachment&EM=13&obj=40625
redirect-269.jpg	http://ip.ssaa.ir/redirect?type=DeclarationAttachment&EM=13&obj=40627
redirect-266.jpg	http://ip.ssaa.ir/redirect?type=DeclarationAttachment&EM=13&obj=40632
redirect-267.jpg	http://ip.ssaa.ir/redirect?type=DeclarationAttachment&EM=13&obj=40634
redirect-268.jpg	http://ip.ssaa.ir/redirect?type=DeclarationAttachment&EM=13&obj=40635
redirect-270.jpg	http://ip.ssaa.ir/redirect?type=DeclarationAttachment&EM=13&obj=40637
redirect-271.jpg	http://ip.ssaa.ir/redirect?type=DeclarationAttachment&EM=13&obj=40638
redirect-274.jpg	http://ip.ssaa.ir/redirect?type=DeclarationAttachment&EM=13&obj=40641
redirect-272.jpg	http://ip.ssaa.ir/redirect?type=DeclarationAttachment&EM=13&obj=40644
redirect-273.jpg	http://ip.ssaa.ir/redirect?type=DeclarationAttachment&EM=13&obj=40648
redirect-278.jpg	http://ip.ssaa.ir/redirect?type=DeclarationAttachment&EM=13&obj=40649
redirect-275.jpg	http://ip.ssaa.ir/redirect?type=DeclarationAttachment&EM=13&obj=40653
redirect-277.jpg	http://ip.ssaa.ir/redirect?type=DeclarationAttachment&EM=13&obj=40655
